Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2019-01-17,41700,42100,41450,41950,37821.38281,11736903,37415.67187,36973.89375
2019-01-18,42000,42400,41950,42300,38136.94531,11029256,37776.30729,37298.46562
2019-01-21,42700,42750,41900,42750,38542.65234,11355701,38166.99349,37785.32265
2019-01-22,42750,42850,41850,42150,38001.69922,9964356,38227.09896,37974.65469
2019-01-23,41350,42250,41350,42000,37866.46094,11071079,38136.9375,38073.82812
2019-01-24,43050,43100,42350,43050,38813.11719,14747623,38227.09245,38272.175
2019-01-25,44300,44750,43750,44750,40345.80859,22789395,39008.46224,38713.94766
2019-01-28,45000,45500,44600,45050,40616.28516,17998914,39925.07031,39128.67422
2019-01-29,45050,45500,44350,45500,41022.00391,16215017,40661.36589,39732.73516
2019-01-30,44800,46400,44800,46400,41833.42188,17505980,41157.23698,40526.12735
2019-01-31,46650,47050,46150,46150,41608.03125,21621145,41487.81901,41085.11016
2019-02-01,46650,46950,46250,46350,41788.34375,13832454,41743.26563,41373.61719
2019-02-07,46800,47100,46200,46200,41653.10156,15872001,41683.15885,41580.98047
2019-02-08,45700,45700,44650,44800,40390.89844,12689196,41277.44792,41454.75938
2019-02-11,44500,45000,44250,45000,40571.21094,11125044,40871.73698,41202.31719
2019-02-12,44650,46250,44650,46050,41517.87109,13184367,40826.66016,41184.28516
2019-02-13,46400,46700,46000,46200,41653.10156,11299738,41247.39453,41157.23672
2019-02-14,46600,47500,46150,47500,42825.15625,17259341,41998.70963,41391.64766
2019-02-15,46750,46850,45650,46050,41517.87109,10554643,41998.70963,41617.04219
2019-02-18,46500,46850,45850,46200,41653.10156,8183728,41998.70963,41833.42031
2019-02-19,45850,46150,45450,45950,41427.71094,6741395,41532.89453,41815.38828
2019-02-20,46750,47100,46500,46900,42284.21484,11506720,41788.34245,41941.61094
2019-02-21,46500,47200,46200,46950,42329.29688,8694009,42013.74089,41842.43906
2019-02-22,46500,47150,46450,47150,42509.62109,6895772,42374.3776,42040.78906
2019-02-25,47400,47550,47050,47350,42689.91797,7484716,42509.61198,42248.15234
2019-02-26,47350,47450,46500,46750,42148.97266,7985547,42449.50391,42392.40469
2019-02-27,47000,47250,46750,46750,42148.97266,8045211,42329.28776,42365.35625
2019-02-28,46400,46500,45100,45100,40661.37109,23569321,41653.10547,42031.77109
2019-03-04,46000,46100,44800,44850,40435.97266,12926539,41082.10547,41617.04141
2019-03-05,44600,45100,44150,44250,39895.01563,10612405,40330.78646,41058.06094
2019-03-06,44000,44300,43700,44000,39669.62891,10202544,40000.20573,40562.19219
2019-03-07,43400,44950,43400,44450,40075.34375,11049749,39879.9961,40147.46641
2019-03-08,44450,44800,43800,43800,39489.30859,7729069,39744.76042,39913.05391
2019-03-11,44400,44450,43650,43650,39354.06641,10717408,39639.57292,39696.67266
2019-03-12,44300,44950,44150,44650,40255.65234,11431977,39699.67578,39768.8
2019-03-13,44250,44450,43700,43850,39534.39453,8108343,39714.70443,39741.75312
2019-03-14,43700,44300,43550,43850,39534.39453,18039161,39774.8138,39633.56328
2019-03-15,43800,44250,43700,44200,39849.94141,16814163,39639.57682,39705.68984
2019-03-18,43950,44150,43450,43700,39399.15234,8188876,39594.49609,39714.70703
2019-03-19,43750,43900,43550,43900,39579.46094,7609563,39609.51823,39579.46875
2019-03-20,43800,44200,43100,44050,39714.70313,9846242,39564.4388,39615.53047
2019-03-21,44600,46250,44050,45850,41337.55078,21138016,40210.57162,39976.16172
2019-03-22,46850,47000,46250,46550,41968.66406,12535911,41006.97266,40399.90625
2019-03-25,45300,45650,44800,45500,41022.00391,8699728,41442.73958,40724.47656
2019-03-26,45500,45700,44900,45250,40796.60156,9729811,41262.42318,40967.90469
2019-03-27,44750,45600,44250,45350,40886.76953,9568081,40901.79167,41202.31797
2019-03-28,44950,45200,44300,44850,40754.09375,6821306,40812.48828,41085.62656
2019-03-29,44500,44900,44200,44650,40572.35938,11491713,40737.74089,40806.36563
2019-04-01,45200,45450,44850,45050,40935.82422,7362129,40754.09245,40789.12969
2019-04-02,45550,46100,45350,45750,41571.89844,9480688,41026.69401,40944.18906
2019-04-03,46750,46750,45800,46600,42344.26953,12436570,41617.33073,41235.68906
2019-04-04,46150,47100,46150,46950,42662.31641,12650168,42192.82813,41617.3336
2019-04-05,46950,47550,46600,46850,42571.44531,8546339,42526.01042,42017.15078
2019-04-08,47250,47250,46150,46650,42389.71094,8507909,42541.15755,42307.92813
2019-04-09,46700,46950,46200,46650,42389.71094,6878761,42450.28906,42471.49063
2019-04-10,46400,46700,46050,46700,42435.13672,11883995,42404.85287,42489.66406
2019-04-11,46700,46800,46150,46250,42026.24219,13697399,42283.69662,42362.44922
2019-04-12,46050,46900,46000,46850,42571.44531,7668936,42344.27474,42362.44922
2019-04-15,47150,47500,47000,47050,42753.17969,8733019,42450.28906,42435.14297
2019-04-16,47400,47400,46800,47250,42934.91797,7730881,42753.18099,42544.18438
2019-04-17,47300,47600,47000,47050,42753.17969,5513658,42813.75912,42607.79297
2019-04-18,47200,47250,45500,45600,41435.59766,12808747,42374.56511,42489.66406
2019-04-19,45750,46000,45250,45300,41163,8479710,41783.92578,42207.975
2019-04-22,45400,45900,45100,45350,41208.4375,6006957,41269.01172,41899.02656
2019-04-23,45050,45500,45000,45200,41072.12891,6920566,41147.85547,41526.46875
2019-04-24,45400,45650,44150,44750,40663.22266,13299267,40981.26302,41108.47735
2019-04-25,44250,45000,44100,44650,40572.35938,10868965,40769.23698,40935.82969
2019-04-26,44200,45000,43800,44850,40754.09375,9739982,40663.22526,40854.04844
2019-04-29,45150,46150,45100,46150,41935.375,8777517,41087.27604,40999.43594
2019-04-30,46000,46300,45350,45850,41662.76563,11121273,41450.74479,41117.56328
2019-05-02,45500,46150,45400,45900,41708.20313,8625126,41768.78125,41326.55938
2019-05-03,45900,46050,45300,45300,41163,6562916,41511.32292,41444.6875
2019-05-07,45250,45300,44400,44850,40754.09375,12014907,41208.43229,41444.6875
2019-05-08,44300,44850,44200,44250,40208.88281,10398754,40708.65885,41099.38906
2019-05-09,43900,44250,42450,42450,38573.26953,23029718,39845.41536,40481.48984
2019-05-10,42600,43450,42450,42900,38982.17969,14579512,39254.77734,39936.28516
2019-05-13,42500,43200,42350,42650,38755.00781,7635079,38770.15234,39454.68672
2019-05-14,41300,43100,41300,42650,38755.00781,11563730,38830.73177,39054.86953
2019-05-15,42700,43050,42550,42550,38664.14063,7670185,38724.71875,38745.92109
2019-05-16,42350,42400,41350,41550,37755.46484,13687828,38391.53776,38582.36016
2019-05-17,41950,42050,40850,41200,37437.41797,13357951,37952.34115,38273.40781
2019-05-20,41650,42100,41550,42000,38164.37109,15752397,37785.7513,38155.28047
2019-05-21,42600,43950,42350,43150,39209.33594,18812133,38270.375,38246.14609
2019-05-22,43700,43800,42400,43500,39527.38281,11033339,38967.02995,38418.79453
2019-05-23,43900,44000,43250,43850,39845.42188,12259006,39527.38021,38836.78594
2019-05-24,43800,43800,42400,42700,38800.44531,13966305,39391.08333,39109.39141
2019-05-27,42500,43000,42350,42650,38755.00781,8066669,39133.625,39227.51875
2019-05-28,42550,42950,42150,42550,38664.14063,24506881,38739.86458,39118.47969
2019-05-29,41850,42100,41300,41800,37982.63281,14930618,38467.26042,38809.52969
2019-05-30,42200,42700,42150,42550,38664.14063,11766018,38436.97136,38573.27344
2019-05-31,42600,42800,42150,42500,38618.70703,11365999,38421.82682,38536.92578
2019-06-03,42950,43900,42500,43800,39799.98438,15466580,39027.61068,38745.9211
2019-06-04,43400,43700,43000,43450,39481.95313,9913497,39300.21485,38909.4836
2019-06-05,44050,44200,43700,43900,39890.84766,12464135,39724.26172,39291.12657
2019-06-07,43600,44350,43450,44200,40163.45703,11683682,39845.41927,39590.98985
2019-06-10,44300,44850,44050,44800,40708.66797,8792182,40254.32422,40008.98203
2019-06-11,44800,45000,44550,44850,40754.09375,6664872,40542.07292,40199.80391
2019-06-12,44800,45050,44300,44600,40526.92969,8607439,40663.23047,40408.79922
2019-06-13,44200,44400,43400,43750,39754.54297,16906541,40345.1888,40381.53828
2019-06-14,43750,44150,43300,44000,39981.72266,9322873,40087.73177,40345.19141
2019-06-17,43750,44050,43400,43900,39890.84766,11890424,39875.70443,40181.62735
2019-06-18,43750,44500,43650,44350,40299.75,7994928,40057.44011,40090.7586
2019-06-19,45450,45450,45000,45350,41208.4375,10417690,40466.34505,40227.06016
2019-06-20,44850,45500,44850,45500,41344.73828,7147785,40950.97526,40545.09922
2019-06-21,45750,45800,45200,45700,41526.46875,9454913,41359.88151,40854.04844
2019-06-24,45200,45800,45200,45500,41344.73828,6085066,41405.3151,41144.82656
2019-06-25,45200,45800,45200,45600,41435.59766,7076774,41435.60156,41371.99609
2019-06-26,45800,46000,45600,45700,41526.46875,9226097,41435.60156,41435.60234
2019-06-27,46000,46600,45750,46500,42583.26172,12603534,41848.44271,41683.30703
2019-06-28,47000,47000,46700,47000,43041.15234,12949231,42383.6276,41986.24375
2019-07-01,47350,47400,46250,46600,42674.84375,11383522,42766.41927,42252.26484
2019-07-02,46200,46900,45850,46250,42354.32422,8463073,42690.10677,42436.01016
2019-07-03,45750,46350,45200,45400,41575.91797,9669368,42201.69531,42445.9
2019-07-04,45250,46200,45250,46000,42125.37891,6365573,42018.54037,42354.32344
2019-07-05,45950,45950,45250,45650,41804.85938,7235395,41835.38542,42107.06485
2019-07-08,44750,44800,44350,44400,40660.14453,7823843,41530.12761,41704.125
2019-07-09,44850,45450,44700,45100,41301.19141,7646421,41255.39844,41493.49844
2019-07-10,45550,46150,45500,45550,41713.28516,9253930,41224.8737,41520.97188
2019-07-11,46350,46550,46150,46200,42308.53516,10989751,41774.33724,41557.60313
2019-07-12,46350,46400,45800,46300,42400.11328,5245804,42140.64453,41676.65391
2019-07-15,45950,46650,45750,46450,42537.47656,4717226,42415.375,42052.12031
2019-07-16,46450,46850,46300,46850,42903.78906,7407824,42613.79297,42372.63984
2019-07-17,46150,46350,45950,46050,42171.17188,5216602,42537.47917,42464.21719
2019-07-18,46450,46450,45650,46100,42216.94922,5143554,42430.63672,42445.9
2019-07-19,46650,46950,46600,46800,42857.99609,8819393,42415.3724,42537.47656
2019-07-22,46800,47300,46600,47200,43224.30078,9009109,42766.41536,42674.84141
2019-07-23,47350,47550,47050,47300,43315.87891,9061381,43132.72526,42757.25938
2019-07-24,47100,47150,46250,46400,42491.69141,8756522,43010.6237,42821.36328
2019-07-25,47150,47200,46600,47200,43224.30078,8408838,43010.6237,43022.83359
2019-07-26,46650,47150,46550,47150,43178.51953,7873886,42964.83724,43086.93828
2019-07-29,46800,47050,46000,46100,42216.94922,6856846,42873.25651,42885.46797
2019-07-30,46300,46850,46300,46550,42629.05078,5551014,42674.83984,42748.10234
2019-07-31,46200,46600,45000,45350,41530.13281,12872916,42125.3776,42555.79062
2019-08-01,44900,45500,44850,45200,41392.76172,7811181,41850.64844,42189.48281
2019-08-02,44550,45500,44300,44950,41163.82031,12151374,41362.23828,41786.54297
2019-08-05,44350,44600,43600,43950,40248.05078,14214086,40934.8776,41392.76328
2019-08-06,42500,43800,42500,43500,39835.95703,15083824,40415.94271,40834.14453
2019-08-07,43600,43900,43100,43200,39561.22656,10002533,39881.74479,40440.36328
2019-08-08,43250,43500,42650,42650,39057.55078,16926881,39484.91146,39973.32109
2019-08-09,43250,43350,43050,43150,39515.43359,9685147,39378.07031,39643.64375
2019-08-12,44000,44000,43550,43700,40019.10938,8466169,39530.69792,39597.85547
2019-08-13,43500,43500,42950,43000,39378.07813,7276979,39637.54037,39506.27969
2019-08-14,43900,44250,43500,43700,40019.10938,8750135,39805.4323,39597.85625
2019-08-16,43800,43900,43300,43900,40202.26953,9528115,39866.48568,39826.8
2019-08-19,44350,44350,43500,43600,39927.53906,6014218,40049.63932,39909.2211
2019-08-20,43950,44600,43550,44450,40705.94141,8434205,40278.58333,40046.5875
2019-08-21,44350,44800,44150,44500,40751.72656,6571717,40461.73568,40321.31719
2019-08-22,44500,44700,43850,44050,40339.62891,8061177,40599.09896,40385.42109
2019-08-23,43800,44200,43650,43950,40248.05078,5017381,40446.46875,40394.57734
2019-08-26,43050,43800,42950,43600,39927.53906,7954949,40171.73958,40394.57734
2019-08-27,43650,44200,43600,44050,40339.62891,16883932,40171.73958,40321.31484
2019-08-28,44100,44400,43750,44150,40431.20313,5758333,40232.79037,40257.21016
2019-08-29,44200,44200,43050,43400,39744.38281,10768862,40171.73828,40138.16094
2019-08-30,43750,44300,43750,44000,40293.83984,9899073,40156.47526,40147.31875
2019-09-02,44850,44850,43650,43800,40110.69141,7185537,40049.63802,40183.94922
2019-09-03,43550,43650,43100,43250,39607.01563,9774941,40003.84896,40037.42656
2019-09-04,43250,44100,43150,44100,40385.41406,12441837,40034.3737,40028.26875
2019-09-05,44800,46100,44450,45700,41850.65234,18297430,40614.36068,40449.52266
2019-09-06,46500,46500,45850,46300,42400.11328,9896562,41545.39323,40870.77734
2019-09-09,46450,47000,46300,46900,42949.57031,9434157,42400.11198,41438.55312
2019-09-10,47100,47200,46550,47000,43041.15234,9231792,42796.94531,42125.38047
2019-09-11,47300,47400,46800,47150,43178.51953,16141619,43056.41406,42684.00156
2019-09-16,47000,47100,46400,47100,43132.72656,15550926,43117.46614,42940.4164
2019-09-17,47000,47100,46800,46900,42949.57031,7006280,43086.9388,43050.30781
2019-09-18,46900,47700,46800,47700,43682.1875,10413027,43254.82812,43196.83125
2019-09-19,48050,49200,47850,49150,45010.05859,16461413,43880.60547,43590.6125
2019-09-20,49400,49600,49100,49200,45055.83984,15460210,44582.69531,43966.07656
2019-09-23,49250,49300,49000,49300,45147.41406,7568553,45071.10416,44369.01406
2019-09-24,49050,49650,48850,49500,45330.57422,7871955,45177.94271,44845.21484
2019-09-25,49200,49350,48800,48900,44781.11328,9187141,45086.36719,45065
2019-09-26,49000,49250,48900,49200,45055.83984,8494756,45055.84245,45074.15625
2019-09-27,48000,48700,48000,48400,44644.44531,8048041,44827.13281,44991.87734
2019-09-30,48050,49250,47900,49050,45244.01563,9497119,44981.43359,45011.19766
2019-10-01,48900,49100,48650,48850,45059.53125,6206035,44982.66406,44956.98906
2019-10-02,48350,48400,47600,47600,43906.51953,8382463,44736.6888,44782.07031
2019-10-04,47400,48650,47350,48000,44275.48438,9331695,44413.84505,44625.99922
2019-10-07,48350,48700,47650,47750,44044.89063,7047273,44075.63151,44506.08828
2019-10-08,47900,49000,47600,48900,45105.65234,14239367,44475.34245,44478.41563
2019-10-10,48200,49200,48000,48550,44782.80859,18639855,44644.45052,44423.07109
2019-10-11,49000,49450,48800,49150,45336.25781,7783275,45074.90625,44709.01875
2019-10-14,50000,50300,49850,50000,46120.28906,11130635,45413.11849,45077.97969
2019-10-15,49900,50200,49900,50100,46212.53906,6058105,45889.69531,45511.50937
2019-10-16,50700,50900,50400,50700,46765.98438,9136282,46366.27083,45843.57578
2019-10-17,50500,50600,50100,50500,46581.50391,6701380,46520.00912,46203.31484
2019-10-18,50300,50900,49650,49900,46028.0625,8483106,46458.51693,46341.67578
2019-10-21,49900,50400,49800,50300,46397.02344,4406531,46335.52995,46397.02266
2019-10-22,50800,51500,50700,51200,47227.18359,10898729,46550.75651,46599.95156
2019-10-23,51300,51500,50800,51200,47227.18359,8663880,46950.46354,46692.19141
2019-10-24,52500,52500,50500,50700,46765.98438,21185785,47073.45052,46729.0875
2019-10-25,50800,51200,50500,50900,46950.46094,7879897,46981.20964,46913.56719
2019-10-28,50700,51500,50700,51300,47319.42578,6431522,47011.95703,47098.04766
2019-10-29,51400,51700,50800,51100,47134.94141,7581629,47134.94271,47079.59922
2019-10-30,50700,50800,50200,50400,46489.25781,8959435,46981.20833,46932.01406
2019-10-31,51000,51400,50300,50400,46489.25781,10304777,46704.48568,46876.66875
2019-11-01,50600,51200,50400,51200,47227.18359,8467846,46735.23307,46932.01328
2019-11-04,51700,52300,51400,52300,48241.83203,13012411,47319.42448,47116.49453
2019-11-05,52400,52700,52100,52700,48610.79688,10581034,48026.60417,47411.66562
2019-11-06,52900,53500,52700,53300,49164.23438,14361133,48672.28776,47946.66094
2019-11-07,53400,53400,52400,52900,48795.28125,9257116,48856.77084,48407.86563
2019-11-08,53200,53300,52000,52100,48057.35156,11603290,48672.28906,48573.89922
2019-11-11,52200,52200,51400,51600,47596.14453,8185952,48149.59245,48444.76172
2019-11-12,51800,52600,51600,52600,48518.55078,6576148,48057.34896,48426.3125
2019-11-13,52500,52500,52000,52500,48426.3125,6225196,48180.33594,48278.72812
2019-11-14,51900,52800,51900,52800,48703.03516,12010018,48549.29948,48260.27891
2019-11-15,52900,53700,52600,53700,49533.20313,9703360,48887.51693,48555.44922
2019-11-18,53600,53800,53200,53500,49348.72266,7746554,49194.98698,48905.96485
2019-11-19,53200,53500,52700,53500,49348.72266,8907177,49410.21615,49071.99922
2019-11-20,53400,53400,52000,52000,47965.10938,12560070,48887.51823,48979.7586
2019-11-21,51600,52100,50600,51000,47042.70313,14298646,48118.84506,48647.69219
2019-11-22,51000,51600,50900,51600,47596.14453,8478310,47534.65235,48260.28047
2019-11-25,52200,52600,51700,51800,47780.63281,9050625,47473.16016,47946.6625
2019-11-26,51900,52900,51800,51800,47780.63281,27372226,47719.13672,47633.04453
2019-11-27,51800,52300,51600,52200,48149.59766,7546261,47903.62109,47669.94219
2019-11-28,51900,52100,51300,51300,47319.42578,6833885,47749.88542,47725.28672
2019-11-29,51200,51400,50200,50300,46397.02344,11179334,47288.68229,47485.4625
2019-12-02,50900,51300,50400,50400,46489.25781,18877252,46735.23568,47227.1875
2019-12-03,49800,50300,49500,49900,46028.0625,12059812,46304.78125,46876.67344
2019-12-04,49600,49850,49000,49450,45612.97266,13246549,46043.43099,46369.34844
2019-12-05,50200,50400,49500,49500,45659.09766,10449715,45766.71094,46037.28281
2019-12-06,50100,50900,49950,50400,46489.25781,11414563,45920.44271,46055.72969
2019-12-09,50900,51400,50700,51200,47227.18359,8470627,46458.51302,46203.31484
2019-12-10,51000,51600,50700,51500,47503.91016,6882771,47073.45052,46498.48438
2019-12-11,51500,52200,51400,51900,47872.86719,11379521,47534.65365,46950.46328
2019-12-12,53000,53300,52700,53300,49164.23438,29178697,48180.33724,47651.49063
2019-12-13,54500,54800,53900,54700,50455.60547,18120261,49164.23568,48444.76016
2019-12-16,54500,54900,54300,54700,50455.60547,11512405,50025.14844,49090.44453
2019-12-17,55800,56700,55400,56700,52300.41797,19358433,51070.54297,50049.7461
2019-12-18,56700,57200,56000,56300,51931.45703,15558208,51562.49349,50861.46406
2019-12-19,57000,57300,55500,56000,51654.73828,14180520,51962.20443,51359.56484
2019-12-20,56100,56500,55600,56000,51654.73828,12095519,51746.97786,51599.39141
2019-12-23,56100,56400,55100,55500,51193.53125,9839252,51501.0026,51746.97656
2019-12-24,55600,55700,54800,55000,50732.32422,11868463,51193.53125,51433.35781
2019-12-26,54700,55400,54400,55400,51101.29688,9645034,51009.05078,51267.32578
2019-12-27,55700,56900,55500,56500,52451.09766,12313056,51428.23959,51426.59766
2019-12-30,56200,56600,55700,55800,51801.25781,8356767,51784.55078,51455.90156
2020-01-02,55500,56000,55000,55200,51244.25,12993228,51832.20182,51466.04531
2020-01-03,56000,56600,54900,55500,51522.75781,15422255,51522.75521,51624.13203
2020-01-06,54900,55600,54600,55500,51522.75781,10278951,51429.92187,51708.42422
2020-01-07,55700,56400,55600,55800,51801.25781,10009778,51615.59114,51578.45625
2020-01-08,56200,57400,55900,56800,52729.59766,23501171,52017.87109,51764.12422
2020-01-09,58400,58600,57400,58600,54400.60547,24102579,52977.15365,52395.39531
2020-01-10,58800,59700,58300,59500,55236.10547,16000170,54122.10287,53138.06484
2020-01-13,59600,60000,59100,60000,55700.27344,11359139,55112.32813,53973.56797
2020-01-14,60400,61000,59900,60000,55700.27344,16906295,55545.55078,54753.3711
2020-01-15,59500,59600,58900,59000,54771.93359,14300928,55390.82682,55161.83828
2020-01-16,59100,60700,59000,60700,56350.11719,14381774,55607.44141,55551.74063
2020-01-17,61900,62000,61000,61300,56907.12109,16025661,56009.72396,55885.94375
2020-01-20,62000,62800,61700,62400,57928.28516,12528855,57061.84115,56331.54609
2020-01-21,62000,62400,61200,61400,56999.95313,11142693,57278.45313,56591.48203
2020-01-22,60500,62600,60400,62300,57835.44531,15339565,57587.89453,57204.18438
2020-01-23,61800,61800,60700,60800,56442.94922,14916555,57092.78255,57222.75078
2020-01-28,59400,59400,58300,58800,54586.27734,23664541,56288.22396,56758.58203
2020-01-29,59100,59700,58800,59100,54864.76953,16446102,55297.9987,56145.87891
2020-01-30,58800,58800,56800,57200,53100.92188,20821939,54183.98958,55366.07266
2020-01-31,57800,58400,56400,56400,52358.26172,19749457,53441.31771,54270.63594
2020-02-03,55500,57400,55200,57200,53100.92188,23995260,52853.36849,53602.23047
2020-02-04,57100,59000,56800,58900,54679.10938,21800192,53379.43099,53620.79688
2020-02-05,60000,60200,58900,59500,55236.10547,19278165,54338.71224,53695.06407
2020-02-06,60100,61100,59700,61100,56721.44922,14727159,55545.55469,54419.16953
2020-02-07,61100,61200,59700,60400,56071.61328,16402493,56009.72266,55161.83985
2020-02-10,59200,59800,59100,59700,55421.77734,13107121,56071.61328,55626.01094
2020-02-11,59800,60700,59700,59900,55607.44141,11071231,55700.27734,55811.67734
2020-02-12,60300,60700,59700,60500,56164.44922,12904207,55731.22266,55997.34609
2020-02-13,61200,61600,60500,60700,56350.11719,18449775,56040.66927,55923.07969
2020-02-14,60900,61900,60200,61800,57371.28125,13276067,56628.61589,56183.01328
2020-02-17,61600,62000,61200,61500,57092.78125,8740596,56938.0599,56517.21406
2020-02-18,60800,60900,59700,59800,55514.61328,16674266,56659.55859,56498.64844
2020-02-19,59800,60400,59400,60200,55885.94531,12951496,56164.44661,56442.94766
2020-02-20,60700,61300,59600,60000,55700.27344,14591924,55700.27734,56312.97891
2020-02-21,58800,59800,58500,59200,54957.60547,13777393,55514.60807,55830.24375
2020-02-24,57400,58100,56800,56800,52729.59766,25627537,54462.49219,54957.60703
2020-02-25,56200,58000,56200,57900,53750.76953,23885408,53812.65755,54604.83828
2020-02-26,56000,57000,56000,56500,52451.09766,25483102,52977.15495,53917.86875
2020-02-27,56300,56900,55500,55900,51894.08594,23209541,52698.65104,53156.63125
2020-02-28,55000,55500,54200,54200,50315.91797,30054227,51553.70052,52228.29375
2020-03-02,54300,55500,53600,55000,51058.58203,30403412,51089.52865,51894.09063
2020-03-03,56700,56900,55100,55400,51429.92578,30330295,50934.80859,51429.92188
2020-03-04,54800,57600,54600,57400,53286.60156,24765728,51925.03646,51597.02266
2020-03-05,57600,58000,56700,57800,53657.92969,21698990,52791.48568,51949.79141
2020-03-06,56500,57200,56200,56500,52451.09766,18716656,53131.8763,52376.82734
2020-03-09,56500,56500,56500,56500,52451.09766,0,52853.375,52655.33047
2020-03-10,53800,54900,53700,54600,50687.25,32106554,51863.14844,52506.79531
2020-03-11,54300,54400,52000,52100,48366.41016,45707281,50501.58594,51522.75703
2020-03-12,52100,52100,52100,52100,48366.41016,0,49140.02344,50464.45313
2020-03-13,47450,51600,46850,49950,46370.48047,59462933,47701.10026,49248.32969
2020-03-16,50100,50900,48800,48900,45395.73047,33339821,46710.8737,47837.25625
2020-03-17,46900,49650,46700,47300,43910.38281,51218151,45225.53125,46481.88281
2020-03-18,47750,48350,45600,45600,42332.21484,40152623,43879.44271,45275.04375
2020-03-19,46400,46650,42300,42950,39872.11328,56925513,42038.23698,43576.18437
2020-03-20,44150,45500,43550,45400,42146.54297,49730008,41450.29036,42731.39687
2020-03-23,42600,43550,42400,42500,39454.35547,41701626,40491.00391,41543.12187
2020-03-24,43850,46950,43050,46950,43585.46484,49801908,41728.78776,41478.13828
2020-03-25,48950,49600,47150,48650,45163.64063,52735922,42734.48698,42044.42344
2020-03-26,49000,49300,47700,47800,44374.55078,42185129,44374.55208,42944.91094
2020-03-27,49600,49700,46850,48300,44838.72656,39896178,44792.30599,43483.34766
2020-03-30,47050,48350,46550,47850,44748.94531,26797395,44654.07422,44542.26562
2020-03-31,48000,48500,47150,47750,44655.42969,30654261,44747.70052,44756.25859
2020-04-01,47450,47900,45800,45800,42831.79688,27259532,44078.72396,44289.88984
2020-04-02,46200,46850,45350,46800,43766.99219,21621076,43751.40625,44168.37813
2020-04-03,47400,47600,46550,47000,43954.03516,22784682,43517.60808,43991.43985
2020-04-06,47500,48800,47250,48700,45543.85547,23395726,44421.62761,44150.42188
2020-04-07,49650,50200,49000,49600,46385.53125,31524034,45294.47396,44496.44219
2020-04-08,49600,49750,48600,48600,45450.33594,25010314,45793.24089,45020.15
2020-04-09,49750,49800,48700,49100,45917.92969,22628058,45917.93229,45450.3375
2020-04-10,48950,49250,48650,49250,46058.21094,17839111,45808.82552,45871.17266
2020-04-13,48650,48900,48300,48300,45169.78516,14431800,45715.3086,45796.3586
2020-04-14,48800,49200,48300,49000,45824.41406,14206216,45684.13672,45684.13516
2020-04-16,49350,49350,48550,49000,45824.41406,23349760,45606.20443,45758.95078
2020-04-17,50800,52000,50300,51400,48068.87891,32041675,46572.56901,46189.14063
2020-04-20,51400,51400,50000,50100,46853.125,21866354,46915.47266,46348.12344
2020-04-21,49400,49700,48700,49250,46058.21094,27407543,46993.40495,46525.80859
2020-04-22,48700,50000,48350,49850,46619.32813,18613864,46510.22136,46684.79141
2020-04-23,50200,50300,49500,49850,46619.32813,18754442,46432.28907,46843.77422
2020-04-24,49650,49750,49000,49350,46151.73828,15618347,46463.46485,46460.3461
2020-04-27,49350,50000,49100,49850,46619.32813,14049471,46463.46485,46413.58672
2020-04-28,49850,50100,49300,50100,46853.125,16095399,46541.39714,46572.56953
2020-04-29,49900,50500,49600,50000,46759.60547,15604533,46744.01953,46600.625
2020-05-04,48900,49100,48500,48500,45356.81641,26083749,46323.18229,46348.12266
2020-05-06,49000,49200,48500,49200,46011.45313,18070225,46042.625,46320.06563
2020-05-07,49200,49300,48700,48800,45637.38281,13884411,45668.55078,46123.67656
2020-05-08,49100,49350,48800,48800,45637.38281,15319700,45762.07292,45880.52813
2020-05-11,48900,49250,48300,48400,45263.29688,16357743,45512.6875,45581.26641
2020-05-12,48400,48500,47550,47900,44795.70703,23433590,45232.12891,45469.04453
2020-05-13,47250,48550,47200,48550,45403.58203,20223277,45154.19531,45347.47031
2020-05-14,47750,48100,47650,48000,44889.22266,19305974,45029.50391,45197.83828
2020-05-15,48400,48450,47700,47850,44748.94531,18463118,45013.91667,45020.15078
2020-05-18,47950,49100,47600,48800,45637.38281,20481981,45091.85026,45094.96797
2020-05-19,50100,50500,49700,50300,47040.16797,25168295,45808.83203,45543.86016
2020-05-20,50000,50200,49800,50000,46759.60547,14896899,46479.05208,45815.06484
2020-05-21,50300,50400,49850,49950,46712.84375,14949266,46837.53906,46179.78906
2020-05-22,49600,49800,48600,48750,45590.61719,19706284,46354.35547,46348.12344
2020-05-25,48750,48900,48450,48850,45684.13672,14337913,45995.86589,46357.47422
2020-05-26,48700,49450,48600,49250,46058.21094,15127490,45777.65495,46161.08281
2020-05-27,48950,50000,48800,49900,46666.09375,19548479,46136.14714,46142.38047
2020-05-28,51100,51200,49900,50400,47133.68359,31309318,46619.32943,46226.54844
2020-05-29,50000,50700,49700,50700,47414.24219,27596961,47071.33984,46591.27344
2020-06-01,50800,51200,50600,51200,47881.83594,16949183,47476.58724,47030.81328
2020-06-02,51000,51500,50800,51400,48068.87891,14247933,47788.31901,47432.94688
2020-06-03,51800,55000,51700,54500,50967.97266,49257814,48972.89584,48293.32266
2020-06-04,55800,57000,54600,54600,51061.48828,40220334,50032.77995,49078.8836
2020-06-05,54400,55900,54000,55500,51903.16406,22743629,51310.875,49976.66797
